Time,TSupCor.T,flo.temAirPer5.T,VSupCor_flow.V_flow
4020,293.15,292.975,4.34458e-006
4030,293.15,292.975,4.6024e-006
4030,293.15,292.975,4.6024e-006
4040,293.15,292.975,4.86916e-006
4040,293.15,292.975,4.86916e-006
4050,293.15,292.974,5.14485e-006
4050,293.15,292.974,5.14485e-006
4060,293.15,292.974,5.42944e-006
4060,293.15,292.974,5.42944e-006
4070,293.15,292.974,5.72286e-006
4070,293.15,292.974,5.72286e-006
4080,293.15,292.974,6.02502e-006
4080,293.15,292.974,6.02502e-006
4090,293.15,292.974,6.33581e-006
4090,293.15,292.974,6.33581e-006
4100,293.15,292.974,6.65507e-006
4100,293.15,292.974,6.65507e-006
4110,293.15,292.974,6.98263e-006
4110,293.15,292.974,6.98263e-006
4120,293.15,292.974,7.31829e-006
4120,293.15,292.974,7.31829e-006
4130,293.15,292.974,7.66182e-006
4130,293.15,292.974,7.66182e-006
4140,293.15,292.974,8.01296e-006
4140,293.15,292.974,8.01296e-006
4150,293.15,292.974,8.37144e-006
4150,293.15,292.974,8.37144e-006
4160,293.15,292.974,8.73693e-006
4160,293.15,292.974,8.73693e-006
4170,293.15,292.974,9.10912e-006
4170,293.15,292.974,9.10912e-006
4180,293.15,292.973,9.48765e-006
4180,293.15,292.973,9.48765e-006
4190,293.15,292.973,9.87215e-006
4190,293.15,292.973,9.87215e-006
4200,293.15,292.973,1.02622e-005
4200,293.15,292.973,1.02622e-005
4210,293.15,292.973,1.06575e-005
4210,293.15,292.973,1.06575e-005
4220,293.15,292.973,1.10576e-005
4220,293.15,292.973,1.10576e-005
4230,293.15,292.973,1.14621e-005
4230,293.15,292.973,1.14621e-005
4240,293.15,292.973,1.18705e-005
4240,293.15,292.973,1.18705e-005
4250,293.15,292.973,1.22825e-005
4250,293.15,292.973,1.22825e-005
4260,293.15,292.973,1.26976e-005
4260,293.15,292.973,1.26976e-005
4270,293.15,292.973,1.31156e-005
4270,293.15,292.973,1.31156e-005
4280,293.15,292.973,1.3536e-005
4280,293.15,292.973,1.3536e-005
4290,293.15,292.973,1.39584e-005
4290,293.15,292.973,1.39584e-005
4300,293.15,292.972,1.43826e-005
4300,293.15,292.972,1.43826e-005
4310,293.15,292.972,1.48082e-005
4310,293.15,292.972,1.48082e-005
4320,293.15,292.972,1.52351e-005
4320,293.15,292.972,1.52351e-005
4330,293.15,292.972,1.5663e-005
4330,293.15,292.972,1.5663e-005
4340,293.15,292.972,1.60916e-005
4340,293.15,292.972,1.60916e-005
4350,293.15,292.972,1.6521e-005
4350,293.15,292.972,1.6521e-005
4360,293.15,292.972,1.69511e-005
4360,293.15,292.972,1.69511e-005
4370,293.151,292.972,1.73817e-005
4370,293.151,292.972,1.73817e-005
4380,293.151,292.972,1.7813e-005
4380,293.151,292.972,1.7813e-005
4390,293.151,292.972,1.82451e-005
4390,293.151,292.972,1.82451e-005
4400,293.151,292.971,1.8678e-005
4400,293.151,292.971,1.8678e-005
4410,293.151,292.971,1.91121e-005
4410,293.151,292.971,1.91121e-005
4420,293.151,292.971,1.95476e-005
4420,293.151,292.971,1.95476e-005
4430,293.151,292.971,1.99849e-005
4430,293.151,292.971,1.99849e-005
4440,293.151,292.971,2.04244e-005
4440,293.151,292.971,2.04244e-005
4450,293.151,292.971,2.08666e-005
4450,293.151,292.971,2.08666e-005
4460,293.151,292.971,2.1312e-005
4460,293.151,292.971,2.1312e-005
4470,293.151,292.971,2.17612e-005
4470,293.151,292.971,2.17612e-005
4480,293.151,292.971,2.2215e-005
4480,293.151,292.971,2.2215e-005
4490,293.151,292.97,2.2674e-005
4490,293.151,292.97,2.2674e-005
4500,293.151,292.97,2.31392e-005
4500,293.151,292.97,2.31392e-005
4510,293.151,292.97,2.36114e-005
4510,293.151,292.97,2.36114e-005
4520,293.151,292.97,2.40914e-005
4520,293.151,292.97,2.40914e-005
4530,293.151,292.97,2.45804e-005
4530,293.151,292.97,2.45804e-005
4540,293.151,292.97,2.50794e-005
4540,293.151,292.97,2.50794e-005
4550,293.151,292.97,2.55895e-005
4550,293.151,292.97,2.55895e-005
4560,293.152,292.97,2.61118e-005
4560,293.152,292.97,2.61118e-005
4570,293.152,292.969,2.66476e-005
4570,293.152,292.969,2.66476e-005
4580,293.152,292.969,2.71982e-005
4580,293.152,292.969,2.71982e-005
4590,293.152,292.969,2.77647e-005
4590,293.152,292.969,2.77647e-005
4600,293.152,292.969,2.83487e-005
4600,293.152,292.969,2.83487e-005
4610,293.152,292.969,2.89514e-005
4610,293.152,292.969,2.89514e-005
4620,293.152,292.969,2.95743e-005
4620,293.152,292.969,2.95743e-005
4630,293.152,292.969,3.02187e-005
4630,293.152,292.969,3.02187e-005
4640,293.152,292.969,3.08863e-005
4640,293.152,292.969,3.08863e-005
4650,293.152,292.968,3.15785e-005
4650,293.152,292.968,3.15785e-005
4660,293.153,292.968,3.22967e-005
4660,293.153,292.968,3.22967e-005
4670,293.153,292.968,3.30425e-005
4670,293.153,292.968,3.30425e-005
4680,293.153,292.968,3.38174e-005
4680,293.153,292.968,3.38174e-005
4690,293.153,292.968,3.46229e-005
4690,293.153,292.968,3.46229e-005
4700,293.153,292.968,3.54606e-005
4700,293.153,292.968,3.54606e-005
4710,293.153,292.968,3.6332e-005
4710,293.153,292.968,3.6332e-005
4720,293.154,292.968,3.72385e-005
4720,293.154,292.968,3.72385e-005
4730,293.154,292.967,3.81817e-005
4730,293.154,292.967,3.81817e-005
4740,293.154,292.967,3.9163e-005
4740,293.154,292.967,3.9163e-005
4750,293.154,292.967,4.01839e-005
4750,293.154,292.967,4.01839e-005
4760,293.154,292.967,4.12456e-005
4760,293.154,292.967,4.12456e-005
4770,293.154,292.967,4.23497e-005
4770,293.154,292.967,4.23497e-005
4780,293.155,292.967,4.34973e-005
4780,293.155,292.967,4.34973e-005
4790,293.155,292.967,4.46899e-005
4790,293.155,292.967,4.46899e-005
4800,293.155,292.966,4.59285e-005
4800,293.155,292.966,4.59285e-005
4810,293.156,292.966,4.72143e-005
4810,293.156,292.966,4.72143e-005
4820,293.156,292.966,4.85484e-005
4820,293.156,292.966,4.85484e-005
4830,293.156,292.966,4.99318e-005
4830,293.156,292.966,4.99318e-005
4840,293.156,292.966,5.13654e-005
4840,293.156,292.966,5.13654e-005
4850,293.157,292.966,5.28502e-005
4850,293.157,292.966,5.28502e-005
4860,293.157,292.965,5.43868e-005
4860,293.157,292.965,5.43868e-005
4870,293.158,292.965,5.5976e-005
4870,293.158,292.965,5.5976e-005
4880,293.158,292.965,5.76183e-005
4880,293.158,292.965,5.76183e-005
4890,293.158,292.965,5.93143e-005
4890,293.158,292.965,5.93143e-005
4900,293.159,292.965,6.10644e-005
4900,293.159,292.965,6.10644e-005
4910,293.159,292.965,6.28688e-005
4910,293.159,292.965,6.28688e-005
4920,293.16,292.964,6.47278e-005
4920,293.16,292.964,6.47278e-005
4930,293.161,292.964,6.66414e-005
4930,293.161,292.964,6.66414e-005
4940,293.161,292.964,6.86098e-005
4940,293.161,292.964,6.86098e-005
4950,293.162,292.964,7.06328e-005
4950,293.162,292.964,7.06328e-005
4960,293.163,292.964,7.27101e-005
4960,293.163,292.964,7.27101e-005
4970,293.163,292.964,7.48416e-005
4970,293.163,292.964,7.48416e-005
4980,293.164,292.963,7.70267e-005
4980,293.164,292.963,7.70267e-005
4990,293.165,292.963,7.92651e-005
4990,293.165,292.963,7.92651e-005
5000,293.166,292.963,8.15562e-005
5000,293.166,292.963,8.15562e-005
5010,293.167,292.963,8.38992e-005
5010,293.167,292.963,8.38992e-005
5020,293.168,292.963,8.62934e-005
5020,293.168,292.963,8.62934e-005
5030,293.169,292.963,8.8738e-005
5030,293.169,292.963,8.8738e-005
5040,293.17,292.962,9.12321e-005
5040,293.17,292.962,9.12321e-005
5050,293.171,292.962,9.37747e-005
5050,293.171,292.962,9.37747e-005
5060,293.173,292.962,9.63649e-005
5060,293.173,292.962,9.63649e-005
5070,293.174,292.962,9.90014e-005
5070,293.174,292.962,9.90014e-005
5080,293.175,292.962,0.000101683
5080,293.175,292.962,0.000101683
5090,293.177,292.962,0.000104409
5090,293.177,292.962,0.000104409
5100,293.179,292.961,0.000107178
5100,293.179,292.961,0.000107178
5110,293.18,292.961,0.000109989
5110,293.18,292.961,0.000109989
5120,293.182,292.961,0.00011284
5120,293.182,292.961,0.00011284
5130,293.184,292.961,0.00011573
5130,293.184,292.961,0.00011573
5140,293.186,292.961,0.000118658
5140,293.186,292.961,0.000118658
5150,293.188,292.96,0.000121623
5150,293.188,292.96,0.000121623
5160,293.191,292.96,0.000124624
5160,293.191,292.96,0.000124624
5170,293.193,292.96,0.000127659
5170,293.193,292.96,0.000127659
5180,293.196,292.96,0.000130727
5180,293.196,292.96,0.000130727
5190,293.198,292.96,0.000133827
5190,293.198,292.96,0.000133827
5200,293.201,292.959,0.000136958
5200,293.201,292.959,0.000136958
5210,293.204,292.959,0.000140118
5210,293.204,292.959,0.000140118
5220,293.207,292.959,0.000143308
5220,293.207,292.959,0.000143308
5230,293.211,292.959,0.000146526
5230,293.211,292.959,0.000146526
5240,293.214,292.959,0.00014977
5240,293.214,292.959,0.00014977
5250,293.218,292.958,0.000153041
5250,293.218,292.958,0.000153041
5260,293.221,292.958,0.000156338
5260,293.221,292.958,0.000156338
5270,293.225,292.958,0.000159659
5270,293.225,292.958,0.000159659
5280,293.23,292.958,0.000163004
5280,293.23,292.958,0.000163004
5290,293.234,292.957,0.000166372
5290,293.234,292.957,0.000166372
5300,293.239,292.957,0.000169764
5300,293.239,292.957,0.000169764
5310,293.243,292.957,0.000173177
5310,293.243,292.957,0.000173177
5320,293.248,292.957,0.000176613
5320,293.248,292.957,0.000176613
5330,293.254,292.957,0.000180071
5330,293.254,292.957,0.000180071
5340,293.259,292.956,0.00018355
5340,293.259,292.956,0.00018355
5344.79,293.262,292.956,0.000185225
5344.79,293.262,292.956,0.000185225
5350,293.265,292.956,0.000187113
5350,293.265,292.956,0.000187113
5351.55,293.266,292.956,0.00018769
5351.55,293.266,292.956,0.00018769
5360,293.271,292.956,0.000190947
5360,293.271,292.956,0.000190947
5370,293.277,292.956,0.000194966
5370,293.277,292.956,0.000194966
5380,293.283,292.955,0.000199044
5380,293.283,292.955,0.000199044
5390,293.29,292.955,0.000203051
5390,293.29,292.955,0.000203051
5400,293.297,292.955,0.000206869
5400,293.297,292.955,0.000206869
5410,293.305,292.955,0.000210414
5410,293.305,292.955,0.000210414
5420,293.312,292.954,0.000213651
5420,293.312,292.954,0.000213651
5430,293.32,292.954,0.000216622
5430,293.32,292.954,0.000216622
5440,293.328,292.954,0.000219361
5440,293.328,292.954,0.000219361
5450,293.336,292.954,0.000221778
5450,293.336,292.954,0.000221778
5460,293.345,292.953,0.000223838
5460,293.345,292.953,0.000223838
5470,293.354,292.953,0.000225576
5470,293.354,292.953,0.000225576
5480,293.362,292.953,0.000227082
5480,293.362,292.953,0.000227082
5490,293.371,292.953,0.000228483
5490,293.371,292.953,0.000228483
5500,293.38,292.952,0.000229928
5500,293.38,292.952,0.000229928
5510,293.389,292.952,0.000231568
5510,293.389,292.952,0.000231568
5520,293.398,292.952,0.000233233
5520,293.398,292.952,0.000233233
5530,293.407,292.952,0.000214215
5530,293.407,292.952,0.000214215
5540,293.416,292.951,0.000203705
5540,293.416,292.951,0.000203705
5550,293.425,292.951,0.000241911
5550,293.425,292.951,0.000241911
5560,293.434,292.951,0.000209451
5560,293.434,292.951,0.000209451
5570,293.444,292.951,0.000235621
5570,293.444,292.951,0.000235621
5580,293.453,292.95,0.000235954
5580,293.453,292.95,0.000235954
5590,293.463,292.95,0.000236188
5590,293.463,292.95,0.000236188
5600,293.471,292.95,0.000248323
5600,293.471,292.95,0.000248323
5610,293.48,292.949,0.00024854
5610,293.48,292.949,0.00024854
5620,293.488,292.949,0.00024969
5620,293.488,292.949,0.00024969
5630,293.498,292.949,0.000237123
5630,293.498,292.949,0.000237123
5640,293.508,292.949,0.000237205
5640,293.508,292.949,0.000237205
5650,293.517,292.948,0.000237419
5650,293.517,292.948,0.000237419
5660,293.527,292.948,0.000236951
5660,293.527,292.948,0.000236951
5670,293.536,292.948,0.000237823
5670,293.536,292.948,0.000237823
5680,293.546,292.947,0.000236332
5680,293.546,292.947,0.000236332
5690,293.556,292.947,0.00023811
5690,293.556,292.947,0.00023811
5700,293.565,292.947,0.000236526
5700,293.565,292.947,0.000236526
5710,293.575,292.947,0.000240284
5710,293.575,292.947,0.000240284
5720,293.585,292.946,0.000238463
5720,293.585,292.946,0.000238463
5730,293.594,292.946,0.000238561
5730,293.594,292.946,0.000238561
5740,293.604,292.946,0.000238445
5740,293.604,292.946,0.000238445
5750,293.614,292.945,0.000241217
5750,293.614,292.945,0.000241217
5760,293.623,292.945,0.000266091
5760,293.623,292.945,0.000266091
5770,293.633,292.945,0.000238861
5770,293.633,292.945,0.000238861
5780,293.643,292.944,0.000264393
5780,293.643,292.944,0.000264393
5790,293.652,292.944,0.000237323
5790,293.652,292.944,0.000237323
5800,293.662,292.944,0.000239096
5800,293.662,292.944,0.000239096
5810,293.672,292.944,0.000239218
5810,293.672,292.944,0.000239218
5820,293.682,292.943,0.000237493
5820,293.682,292.943,0.000237493
5830,293.691,292.943,0.000236077
5830,293.691,292.943,0.000236077
5840,293.701,292.943,0.000237736
5840,293.701,292.943,0.000237736
5850,293.711,292.942,0.000239286
5850,293.711,292.942,0.000239286
5860,293.72,292.942,0.000237994
5860,293.72,292.942,0.000237994
5870,293.73,292.942,0.000239183
5870,293.73,292.942,0.000239183
5880,293.74,292.941,0.000270153
5880,293.74,292.941,0.000270153
5890,293.75,292.941,0.000238465
5890,293.75,292.941,0.000238465
5900,293.759,292.941,0.000237363
5900,293.759,292.941,0.000237363
5910,293.769,292.94,0.000253932
5910,293.769,292.94,0.000253932
5920,293.779,292.94,0.000246474
5920,293.779,292.94,0.000246474
5930,293.789,292.94,0.000267362
5930,293.789,292.94,0.000267362
5940,293.798,292.939,0.000237659
5940,293.798,292.939,0.000237659
5950,293.808,292.939,0.000249812
5950,293.808,292.939,0.000249812
5960,293.817,292.939,0.000237841
5960,293.817,292.939,0.000237841
5970,293.827,292.939,0.000237769
5970,293.827,292.939,0.000237769
5980,293.837,292.938,0.000237053
5980,293.837,292.938,0.000237053
5990,293.846,292.938,0.000237407
5990,293.846,292.938,0.000237407
6000,293.856,292.938,0.00023928
6000,293.856,292.938,0.00023928
6010,293.865,292.937,0.000237437
6010,293.865,292.937,0.000237437
6020,293.875,292.937,0.00023728
6020,293.875,292.937,0.00023728
6030,293.885,292.937,0.000237819
6030,293.885,292.937,0.000237819
6040,293.894,292.936,0.000237714
6040,293.894,292.936,0.000237714
6050,293.904,292.936,0.000237838
6050,293.904,292.936,0.000237838
6060,293.914,292.936,0.000269557
6060,293.914,292.936,0.000269557
6070,293.923,292.935,0.000272312
6070,293.923,292.935,0.000272312
6080,293.933,292.935,0.000239608
6080,293.933,292.935,0.000239608
6090,293.943,292.934,0.000237576
6090,293.943,292.934,0.000237576
6100,293.953,292.934,0.000238631
6100,293.953,292.934,0.000238631
6110,293.963,292.934,0.000266777
6110,293.963,292.934,0.000266777
6120,293.974,292.933,0.000243673
6120,293.974,292.933,0.000243673
6130,293.984,292.933,0.000241412
6130,293.984,292.933,0.000241412
6140,293.994,292.933,0.000242597
6140,293.994,292.933,0.000242597
6150,294.004,292.932,0.000244003
6150,294.004,292.932,0.000244003
6160,294.014,292.932,0.000245536
6160,294.014,292.932,0.000245536
6170,294.024,292.932,0.000247198
6170,294.024,292.932,0.000247198
6180,294.035,292.931,0.000248992
6180,294.035,292.931,0.000248992
6190,294.045,292.931,0.00025092
6190,294.045,292.931,0.00025092
6200,294.056,292.931,0.000252983
6200,294.056,292.931,0.000252983
6210,294.067,292.93,0.000255184
6210,294.067,292.93,0.000255184
6220,294.078,292.93,0.000257523
6220,294.078,292.93,0.000257523
6230,294.089,292.93,0.000260002
6230,294.089,292.93,0.000260002
6240,294.101,292.929,0.00026262
6240,294.101,292.929,0.00026262
6250,294.112,292.929,0.000265378
6250,294.112,292.929,0.000265378
6260,294.124,292.928,0.000268275
6260,294.124,292.928,0.000268275
6270,294.137,292.928,0.00027131
6270,294.137,292.928,0.00027131
6280,294.149,292.928,0.000274483
6280,294.149,292.928,0.000274483
6290,294.162,292.927,0.000277791
6290,294.162,292.927,0.000277791
6300,294.175,292.927,0.000281233
6300,294.175,292.927,0.000281233
6310,294.189,292.927,0.000284807
6310,294.189,292.927,0.000284807
6320,294.203,292.926,0.000288509
6320,294.203,292.926,0.000288509
6330,294.217,292.926,0.000292337
6330,294.217,292.926,0.000292337
6340,294.232,292.925,0.000296288
6340,294.232,292.925,0.000296288
6350,294.247,292.925,0.000300357
6350,294.247,292.925,0.000300357
6360,294.262,292.925,0.000304541
6360,294.262,292.925,0.000304541
6370,294.278,292.924,0.000308836
6370,294.278,292.924,0.000308836
6380,294.294,292.924,0.000313237
6380,294.294,292.924,0.000313237
6390,294.311,292.923,0.000317738
6390,294.311,292.923,0.000317738
6400,294.328,292.923,0.000322336
6400,294.328,292.923,0.000322336
6410,294.346,292.923,0.000327025
6410,294.346,292.923,0.000327025
6420,294.364,292.922,0.0003318
6420,294.364,292.922,0.0003318
6430,294.382,292.922,0.000336654
6430,294.382,292.922,0.000336654
6440,294.401,292.922,0.000341582
6440,294.401,292.922,0.000341582
6450,294.421,292.921,0.000346579
6450,294.421,292.921,0.000346579
6460,294.441,292.921,0.000351638
6460,294.441,292.921,0.000351638
6470,294.461,292.92,0.000356753
6470,294.461,292.92,0.000356753
6480,294.482,292.92,0.000361919
6480,294.482,292.92,0.000361919
6490,294.504,292.92,0.000367129
6490,294.504,292.92,0.000367129
6500,294.526,292.919,0.000372377
6500,294.526,292.919,0.000372377
6510,294.548,292.919,0.000377658
6510,294.548,292.919,0.000377658
6520,294.571,292.918,0.000382965
6520,294.571,292.918,0.000382965
6530,294.595,292.918,0.000388293
6530,294.595,292.918,0.000388293
6540,294.618,292.918,0.000393636
6540,294.618,292.918,0.000393636
6550,294.643,292.917,0.000398989
6550,294.643,292.917,0.000398989
6560,294.668,292.917,0.000404347
6560,294.668,292.917,0.000404347
6570,294.693,292.916,0.000409703
6570,294.693,292.916,0.000409703
6580,294.719,292.916,0.000415054
6580,294.719,292.916,0.000415054
6590,294.745,292.916,0.000420395
6590,294.745,292.916,0.000420395
6600,294.771,292.915,0.00042572
6600,294.771,292.915,0.00042572
6610,294.798,292.915,0.000431027
6610,294.798,292.915,0.000431027
6620,294.825,292.914,0.00043631
6620,294.825,292.914,0.00043631
6630,294.853,292.914,0.000441567
6630,294.853,292.914,0.000441567
6640,294.881,292.914,0.000446793
6640,294.881,292.914,0.000446793
6650,294.909,292.913,0.000451986
6650,294.909,292.913,0.000451986
6660,294.938,292.913,0.000457143
6660,294.938,292.913,0.000457143
6670,294.966,292.912,0.000462261
6670,294.966,292.912,0.000462261
6680,294.996,292.912,0.000467338
6680,294.996,292.912,0.000467338
6690,295.025,292.912,0.000472371
6690,295.025,292.912,0.000472371
6700,295.055,292.911,0.000477359
6700,295.055,292.911,0.000477359
6710,295.085,292.911,0.0004823
6710,295.085,292.911,0.0004823
6720,295.115,292.91,0.000487193
6720,295.115,292.91,0.000487193
6730,295.145,292.91,0.000492037
6730,295.145,292.91,0.000492037
6740,295.176,292.909,0.00049683
6740,295.176,292.909,0.00049683
6750,295.207,292.909,0.000501572
6750,295.207,292.909,0.000501572
6760,295.238,292.909,0.000506263
6760,295.238,292.909,0.000506263
6770,295.27,292.908,0.000510902
6770,295.27,292.908,0.000510902
6780,295.302,292.908,0.000515488
6780,295.302,292.908,0.000515488
6790,295.334,292.907,0.000520022
6790,295.334,292.907,0.000520022
6800,295.366,292.907,0.000524504
6800,295.366,292.907,0.000524504
6810,295.399,292.907,0.000528934
6810,295.399,292.907,0.000528934
6820,295.431,292.906,0.000533311
6820,295.431,292.906,0.000533311
6830,295.464,292.906,0.000537637
6830,295.464,292.906,0.000537637
6840,295.498,292.905,0.000541912
6840,295.498,292.905,0.000541912
6850,295.531,292.905,0.000546136
6850,295.531,292.905,0.000546136
6860,295.565,292.905,0.000550309
6860,295.565,292.905,0.000550309
6870,295.599,292.904,0.000554433
6870,295.599,292.904,0.000554433
6880,295.633,292.904,0.000558507
6880,295.633,292.904,0.000558507
6890,295.667,292.903,0.000562531
6890,295.667,292.903,0.000562531
6900,295.701,292.903,0.000566508
6900,295.701,292.903,0.000566508
6910,295.736,292.902,0.000570436
6910,295.736,292.902,0.000570436
6920,295.771,292.902,0.000574316
6920,295.771,292.902,0.000574316
6930,295.806,292.902,0.00057815
6930,295.806,292.902,0.00057815
6940,295.841,292.901,0.000581936
6940,295.841,292.901,0.000581936
6950,295.877,292.901,0.000585675
6950,295.877,292.901,0.000585675
6960,295.912,292.9,0.000589368
6960,295.912,292.9,0.000589368
6970,295.948,292.9,0.000593014
6970,295.948,292.9,0.000593014
6980,295.984,292.899,0.000596615
6980,295.984,292.899,0.000596615
6990,296.02,292.899,0.000600169
6990,296.02,292.899,0.000600169
7000,296.057,292.898,0.000603676
7000,296.057,292.898,0.000603676
