Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 08/04  21:00:00,180096678.693877,180096678.693877,4597200.,27302827.8427063,55180531.8783121 
 08/04  22:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 08/04  23:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 08/04  24:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 08/05  01:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 08/05  02:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 08/05  03:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 08/05  04:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 08/05  05:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 08/05  06:00:00,137143274.780483,137143274.780483,4597200.,12853515.0966584,55180531.8783121 
 08/05  07:00:00,166166916.12701,166166916.12701,4597200.,11224917.2644611,73747828.5816088 
 08/05  08:00:00,194151206.722413,194151206.722413,4597200.,32430178.9650863,85222049.4632748 
 08/05  09:00:00,204336637.835422,204336637.835422,4597200.,32245315.1373721,93345241.7709671 
 08/05  10:00:00,201507576.98786,201507576.98786,4597200.,32220230.1960299,89863873.6390989 
 08/05  11:00:00,207111933.44428,207111933.44428,4597200.,32220230.1960299,97987065.9467912 
 08/05  12:00:00,166058162.135705,166058162.135705,4597200.,16110115.098015,72652542.3166 
 08/05  13:00:00,159232237.594907,159232237.594907,4597200.,16110115.098015,63368893.9649517 
 08/05  14:00:00,152010073.500947,152010073.500947,4597200.,16110115.098015,57566613.7451715 
 08/05  15:00:00,144360979.461652,144360979.461652,4597200.,16110115.098015,52924789.5693473 
 08/05  16:00:00,144678967.940135,144678967.940135,4597200.,16110115.098015,54085245.6133033 
 08/05  17:00:00,125195364.253399,125195364.253399,4597200.,5378400.56163959,48348135.1724704 
 08/05  18:00:00,47907592.6414009,47907592.6414009,4597200.,5501590.18484639,41385398.9087341 
 08/05  19:00:00,41654602.0322183,41654602.0322183,4597200.,7374824.4191642,33399901.5013581 
 08/05  20:00:00,71353760.8475966,71353760.8475966,4597200.,7915463.67251137,33399901.5013581 
 08/05  21:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 08/05  22:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 08/05  23:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 08/05  24:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 08/06  01:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 08/06  02:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 08/06  03:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 08/06  04:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 08/06  05:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 08/06  06:00:00,56177927.106436,56177927.106436,4597200.,6481685.48100306,41385398.9087341 
 08/06  07:00:00,48032164.1126106,48032164.1126106,4597200.,5626042.56253326,41385398.9087341 
 08/06  08:00:00,76469204.922974,76469204.922974,4597200.,5404151.17734641,41385398.9087341 
 08/06  09:00:00,101606718.044696,101606718.044696,4597200.,5370038.36600498,41385398.9087341 
 08/06  10:00:00,97332359.4438391,97332359.4438391,4597200.,5370038.36600498,41385398.9087341 
 08/06  11:00:00,86951310.8910082,86951310.8910082,4597200.,5370038.36600498,41385398.9087341 
 08/06  12:00:00,47776004.9312081,47776004.9312081,4597200.,5370038.36600498,41385398.9087341 
 08/06  13:00:00,65421149.2507135,65421149.2507135,4597200.,5370038.36600498,41385398.9087341 
 08/06  14:00:00,69801317.1310751,69801317.1310751,4597200.,5370038.36600498,41385398.9087341 
 08/06  15:00:00,81619841.6065418,81619841.6065418,4597200.,5370038.36600498,41385398.9087341 
 08/06  16:00:00,94720643.6732668,94720643.6732668,4597200.,5370038.36600498,41385398.9087341 
 08/06  17:00:00,72362760.5164268,72362760.5164268,4597200.,5384672.20836554,41385398.9087341 
 08/06  18:00:00,40638467.3961833,40638467.3961833,4597200.,6358957.17994931,33399901.5013581 
 08/06  19:00:00,41367431.0828501,41367431.0828501,4597200.,7087655.17941569,33399901.5013581 
 08/06  20:00:00,71353739.4507408,71353739.4507408,4597200.,7915463.67251137,33399901.5013581 
 08/06  21:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 08/06  22:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 08/06  23:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 08/06  24:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 08/07  01:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 08/07  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 08/07  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 08/07  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 08/07  05:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 08/07  06:00:00,133144308.902066,133144308.902066,4597200.,13062566.4470612,55180531.8783121 
 08/07  07:00:00,237420275.425824,237420275.425824,4597200.,33239879.4919512,95796493.4167736 
 08/07  08:00:00,383043048.060433,383043048.060433,4597200.,96924082.4721828,204227663.759169 
 08/07  09:00:00,356809221.609915,356809221.609915,4597200.,96660690.5880898,174055806.616312 
 08/07  10:00:00,354266653.604743,354266653.604743,4597200.,96660690.5880898,167093070.352576 
 08/07  11:00:00,364701630.467135,364701630.467135,4597200.,96660690.5880898,174055806.616312 
 08/07  12:00:00,369303334.129265,369303334.129265,5006145.46585409,96660690.5880898,177667514.306075 
 08/07  13:00:00,377984343.936559,377984343.936559,17454077.9491923,96660690.5880898,179858086.836092 
 08/07  14:00:00,364901790.926002,364901790.926002,13124511.8564003,96660690.5880898,167093070.352576 
 08/07  15:00:00,368945776.709655,368945776.709655,13001568.5075737,96660690.5880898,167093070.352576 
 08/07  16:00:00,381489198.90565,381489198.90565,13210377.1984397,96660690.5880898,177537174.74818 
 08/07  17:00:00,288327444.75135,288327444.75135,8737775.02699093,53784005.6163959,140923939.573165 
 08/07  18:00:00,180411053.29663,180411053.29663,8693232.96343295,32846653.5356277,69106004.4057846 
 08/07  19:00:00,168304688.601265,168304688.601265,4597200.,37473762.1499395,59822356.0541363 
 08/07  20:00:00,182764423.014955,182764423.014955,4597200.,27302827.8427063,59822356.0541363 
 08/07  21:00:00,178351096.724452,178351096.724452,4597200.,27302827.8427063,55180531.8783121 
 08/07  22:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 08/07  23:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 08/07  24:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 08/08  01:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 08/08  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 08/08  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 08/08  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 08/08  05:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 08/08  06:00:00,135436280.841501,135436280.841501,4597200.,13227724.3119097,55180531.8783121 
 08/08  07:00:00,245945781.221044,245945781.221044,4597200.,33670999.9819462,95796493.4167736 
 08/08  08:00:00,380375510.936329,380375510.936329,4597200.,96924082.4721828,204227663.759169 
 08/08  09:00:00,352919239.293022,352919239.293022,4597200.,96660690.5880898,174055806.616312 
 08/08  10:00:00,352860912.642676,352860912.642676,4597200.,96660690.5880898,167093070.352576 
 08/08  11:00:00,366703295.063784,366703295.063784,17564675.5242366,96660690.5880898,174055806.616312 
 08/08  12:00:00,374484819.415673,374484819.415673,17791702.5467286,96660690.5880898,177667514.306075 
 08/08  13:00:00,391915926.734684,391915926.734684,13596081.4469118,96660690.5880898,179858086.836092 
 08/08  14:00:00,378201782.865275,378201782.865275,13125315.6190019,96660690.5880898,167093070.352576 
 08/08  15:00:00,377656712.235617,377656712.235617,13005277.8423382,96660690.5880898,167093070.352576 
 08/08  16:00:00,389645658.011801,389645658.011801,13211146.4949185,96660690.5880898,177537174.74818 
 08/08  17:00:00,291182113.20003,291182113.20003,8736536.69004974,53784005.6163959,140923939.573165 
 08/08  18:00:00,183443671.368504,183443671.368504,8693201.66376492,32826840.4952933,69106004.4057846 
 08/08  19:00:00,174235235.474863,174235235.474863,4597200.,38283226.4050029,59822356.0541363 
 08/08  20:00:00,187322002.79363,187322002.79363,4597200.,27302827.8427063,59822356.0541363 
